#f_gw[Hz], f_dot_total [yr^(-2)], m1 [msun], m2[msun], xGx[kpc], yGx[kpc], zGx[kpc]
4.098217934370040894e-03,-6.436805427074432373e-02,8.364224433898925781e-02,8.913577198982238770e-01,-8.004282714843750000e+03,2.647553405761718750e+02,5.110830688476562500e+02
3.659727517515420914e-03,-3.361109644174575806e-02,7.394308596849441528e-02,9.260569214820861816e-01,-1.015143188476562500e+03,-7.657830200195312500e+02,-1.472601928710937500e+02
3.475764067843556404e-03,-2.648790366947650909e-02,7.014087587594985962e-02,7.548591494560241699e-01,1.746779785156250000e+03,-3.152822021484375000e+03,-4.726331787109375000e+02
3.430380020290613174e-03,-2.367817796766757965e-02,6.905475258827209473e-02,8.059452176094055176e-01,-1.095228149414062500e+03,2.315809936523437500e+02,6.046770477294921875e+01
3.591344226151704788e-03,-3.057876788079738617e-02,7.246970385313034058e-02,9.025303125381469727e-01,-3.394718017578125000e+02,9.520504150390625000e+02,-3.460834655761718750e+02
3.458378138020634651e-03,-2.613265998661518097e-02,6.982689350843429565e-02,7.051730751991271973e-01,3.278286743164062500e+02,4.623093795776367188e+01,-1.166397247314453125e+02
4.135156981647014618e-03,-7.042117416858673096e-02,8.460653573274612427e-02,7.903934717178344727e-01,3.206415405273437500e+02,-4.257220764160156250e+02,-8.556164550781250000e+01
2.713678171858191490e-03,-6.707693450152873993e-03,5.300975218415260315e-02,9.719902276992797852e-01,7.925111816406250000e+03,-8.325384521484375000e+02,-5.050946960449218750e+02
3.611740190535783768e-03,-3.301700949668884277e-02,7.314626127481460571e-02,7.518537640571594238e-01,5.806387329101562500e+02,-3.349998291015625000e+03,-3.708860778808593750e+02
3.622089279815554619e-03,-3.230914846062660217e-02,7.314544171094894409e-02,9.018545746803283691e-01,2.463052001953125000e+03,-1.483756347656250000e+03,3.801204299926757812e+01
4.558053798973560333e-03,-1.292313486337661743e-01,9.391945600509643555e-02,7.560805082321166992e-01,7.544406890869140625e+01,2.025124053955078125e+02,3.615568237304687500e+02
3.599637420848011971e-03,-2.963559515774250031e-02,7.246478646993637085e-02,1.027535200119018555e+00,1.939896118164062500e+03,-1.663496093750000000e+03,-2.427552337646484375e+02
3.322178497910499573e-03,-2.008542232215404510e-02,6.651975959539413452e-02,9.084802269935607910e-01,1.733449584960937500e+03,9.043613281250000000e+02,6.537537384033203125e+01
3.013980807736515999e-03,-1.193586178123950958e-02,5.984986945986747742e-02,8.151501417160034180e-01,5.050488281250000000e+03,8.330765991210937500e+02,-2.571960144042968750e+02
3.502865554764866829e-03,-2.717720903456211090e-02,7.066276669502258301e-02,8.043372035026550293e-01,2.619770202636718750e+02,3.994637451171875000e+02,1.428765411376953125e+02
3.599689342081546783e-03,-3.370511904358863831e-02,7.294697314500808716e-02,7.020530104637145996e-01,-5.147504043579101562e+01,1.691697540283203125e+02,3.442177429199218750e+02
3.658036235719919205e-03,-3.607170656323432922e-02,7.424152642488479614e-02,7.007584571838378906e-01,-5.849343261718750000e+02,1.140958984375000000e+03,8.898230195045471191e-01
3.326955018565058708e-03,-2.029071934521198273e-02,6.673926115036010742e-02,8.332607746124267578e-01,2.907419128417968750e+02,-3.382011718750000000e+02,9.591204833984375000e+01
3.669470548629760742e-03,-3.419386222958564758e-02,7.429739087820053101e-02,8.257026076316833496e-01,-1.175490356445312500e+03,-1.013579956054687500e+03,1.529023590087890625e+02
3.881690325215458870e-03,-4.965825751423835754e-02,7.909991592168807983e-02,7.459000945091247559e-01,4.223593750000000000e+03,6.542189453125000000e+03,5.518757934570312500e+02
3.374997992068529129e-03,-2.114731259644031525e-02,6.761275231838226318e-02,9.573872685432434082e-01,3.045850097656250000e+03,1.063333886718750000e+04,2.539535217285156250e+02
5.749335046857595444e-03,-5.067179799079895020e-01,1.196819543838500977e-01,8.053180575370788574e-01,4.371190795898437500e+02,7.166238403320312500e+02,6.901407623291015625e+01
4.008109215646982193e-03,-5.727903917431831360e-02,8.173853904008865356e-02,8.432614803314208984e-01,-2.423289947509765625e+02,-1.073326293945312500e+03,-9.870435714721679688e+00
3.426474053412675858e-03,-2.520017884671688080e-02,6.920175254344940186e-02,6.557982563972473145e-01,3.988625244140625000e+03,-6.426237792968750000e+03,1.029756240844726562e+02
3.583831945434212685e-03,-2.951157465577125549e-02,7.215787470340728760e-02,1.002842068672180176e+00,6.384433364868164062e+01,-1.938474273681640625e+02,-9.594919204711914062e+00
4.649120382964611053e-03,-1.577411293983459473e-01,9.598831087350845337e-02,6.790116429328918457e-01,3.214065429687500000e+03,1.064117919921875000e+03,-5.737526321411132812e+01
3.625693498179316521e-03,-3.301233798265457153e-02,7.333619147539138794e-02,8.266638517379760742e-01,-5.815313110351562500e+02,-1.328438232421875000e+03,-5.127634525299072266e+00
3.590041538700461388e-03,-3.170523419976234436e-02,7.262649387121200562e-02,7.773734927177429199e-01,-5.394374023437500000e+03,-6.675158691406250000e+03,6.626588439941406250e+01
4.604071844369173050e-03,-1.409745365381240845e-01,9.495302289724349976e-02,7.300469875335693359e-01,8.041761016845703125e+01,-6.159741210937500000e+02,-4.699710388183593750e+02
3.189513226971030235e-03,-1.610717549920082092e-02,6.358857452869415283e-02,9.114114046096801758e-01,2.912162109375000000e+03,1.161629516601562500e+03,1.363101043701171875e+02
3.184544388204813004e-03,-1.612240821123123169e-02,6.354655325412750244e-02,8.614534735679626465e-01,3.587651855468750000e+03,2.387913208007812500e+02,5.214979248046875000e+02
3.523837076500058174e-03,-2.766981348395347595e-02,7.105367630720138550e-02,8.539463281631469727e-01,-1.896238159179687500e+03,-3.705242919921875000e+02,1.426842041015625000e+03
3.353674197569489479e-03,-2.107049524784088135e-02,6.739935278892517090e-02,7.826006412506103516e-01,2.124825683593750000e+03,2.621814208984375000e+03,-3.017484664916992188e+01
3.210069844499230385e-03,-1.655678823590278625e-02,6.419121474027633667e-02,8.108087778091430664e-01,9.992292022705078125e+01,4.343035125732421875e+01,1.602877655029296875e+02
3.973017446696758270e-03,-5.400007590651512146e-02,8.096497505903244019e-02,8.440350294113159180e-01,2.425589843750000000e+03,-2.770109130859375000e+03,1.448170318603515625e+02
4.830752499401569366e-03,-1.766001731157302856e-01,9.981075674295425415e-02,8.001892566680908203e-01,-1.762967773437500000e+03,1.724613403320312500e+03,-2.766877746582031250e+01
4.037374164909124374e-03,-5.830019339919090271e-02,8.230647444725036621e-02,8.926935791969299316e-01,1.354857299804687500e+03,-2.204830078125000000e+03,4.152487182617187500e+01
4.499306902289390564e-03,-1.162932068109512329e-01,9.260179847478866577e-02,7.823981642723083496e-01,-7.756422729492187500e+02,-1.060124816894531250e+02,-8.072843551635742188e+00
3.807915840297937393e-03,-4.145660251379013062e-02,7.724292576313018799e-02,8.977570533752441406e-01,1.084240112304687500e+03,-7.743213500976562500e+02,4.404421081542968750e+02
3.775463672354817390e-03,-4.298573359847068787e-02,7.682794332504272461e-02,6.981720328330993652e-01,2.037681274414062500e+02,-6.396453857421875000e+02,1.331199407577514648e+00
3.361793467774987221e-03,-2.084674872457981110e-02,6.739292293787002563e-02,9.076070785522460938e-01,-9.125229492187500000e+02,-2.902109619140625000e+03,1.106385955810546875e+02
3.485194873064756393e-03,-2.698067203164100647e-02,7.042349874973297119e-02,7.045764923095703125e-01,-6.231525878906250000e+02,-2.216542724609375000e+03,2.734116516113281250e+02
3.359295660629868507e-03,-2.130694687366485596e-02,6.752443313598632812e-02,7.824755311012268066e-01,-2.934650634765625000e+03,-5.083528808593750000e+03,8.573966979980468750e+00
3.712485544383525848e-03,-3.587330132722854614e-02,7.506942003965377808e-02,9.499305486679077148e-01,1.643828613281250000e+03,6.376871093750000000e+03,-1.125927810668945312e+02
5.154592450708150864e-03,-2.145075798034667969e-01,1.065551489591598511e-01,1.018444895744323730e+00,6.252863769531250000e+02,4.649579101562500000e+03,-2.409126129150390625e+02
4.493191838264465332e-03,-1.229482367634773254e-01,9.252233803272247314e-02,7.324776649475097656e-01,1.970938598632812500e+03,-6.102906738281250000e+03,5.203481445312500000e+02
3.895268077030777931e-03,-4.903657361865043640e-02,7.928977906703948975e-02,8.207102417945861816e-01,1.765052604675292969e+01,-2.106761230468750000e+03,3.567969360351562500e+02
4.159643780440092087e-03,-7.766252011060714722e-02,8.525117486715316772e-02,7.147487998008728027e-01,7.475480957031250000e+02,2.576434082031250000e+03,1.661518707275390625e+02
4.328539595007896423e-03,-9.285096824169158936e-02,8.889213204383850098e-02,7.611078619956970215e-01,-3.136924743652343750e+01,-3.221689605712890625e+01,1.937631530761718750e+02
3.222053637728095055e-03,-1.718985475599765778e-02,6.441427767276763916e-02,8.355857133865356445e-01,9.806543579101562500e+02,-3.696950378417968750e+02,2.508988647460937500e+02
5.166810937225818634e-03,-2.634385824203491211e-01,1.071182042360305786e-01,7.928817868232727051e-01,-2.119409667968750000e+03,-7.126552246093750000e+03,-1.028407440185546875e+02
3.263981314375996590e-03,-1.845380663871765137e-02,6.538241356611251831e-02,8.096175789833068848e-01,1.250279922485351562e+02,-2.148713684082031250e+02,-2.635110473632812500e+02
3.419631160795688629e-03,-2.472124435007572174e-02,6.897655129432678223e-02,7.060234546661376953e-01,3.259072494506835938e+01,-2.323986816406250000e+03,4.120279541015625000e+02
3.381934715434908867e-03,-2.205404825508594513e-02,6.805815547704696655e-02,7.569418549537658691e-01,2.061916046142578125e+02,-6.748234252929687500e+02,-4.858735656738281250e+02
3.359161550179123878e-03,-2.187749929726123810e-02,6.760170310735702515e-02,7.323982715606689453e-01,-6.027189941406250000e+02,1.367196655273437500e+03,-1.612274627685546875e+02
3.474730765447020531e-03,-2.607881836593151093e-02,7.007096707820892334e-02,7.799290418624877930e-01,-3.139642822265625000e+03,-4.038560302734375000e+03,5.532801513671875000e+02
3.321505617350339890e-03,-1.957565732300281525e-02,6.630058586597442627e-02,1.058699488639831543e+00,2.449217414855957031e+01,-6.581318359375000000e+02,-3.117416381835937500e+02
3.449659794569015503e-03,-2.518613263964653015e-02,6.956428289413452148e-02,7.554357647895812988e-01,2.576675720214843750e+02,1.403749389648437500e+02,-3.820348739624023438e+01
3.219907172024250031e-03,-1.645144633948802948e-02,6.425690650939941406e-02,9.107430577278137207e-01,4.573692321777343750e+01,-6.948092651367187500e+01,3.021315002441406250e+02
3.443044610321521759e-03,-2.430349215865135193e-02,6.919180601835250854e-02,9.058082103729248047e-01,1.743162231445312500e+03,-1.301557159423828125e+02,5.586064453125000000e+02
3.487457055598497391e-03,-2.710274420678615570e-02,7.047376781702041626e-02,7.045262455940246582e-01,-5.846979141235351562e+00,-2.701283569335937500e+02,4.062528991699218750e+02
5.127943120896816254e-03,-2.707799077033996582e-01,1.063280925154685974e-01,7.436719536781311035e-01,1.076257812500000000e+03,-1.136743530273437500e+03,4.968509826660156250e+02
3.371605882421135902e-03,-2.123773656785488129e-02,6.761125475168228149e-02,9.073887467384338379e-01,5.763262271881103516e+00,5.805671386718750000e+02,2.648275146484375000e+02
3.512156428769230843e-03,-2.765780873596668243e-02,7.086768746376037598e-02,8.041323423385620117e-01,-2.094951660156250000e+03,-3.895381164550781250e+02,-4.196232223510742188e+01
6.033243145793676376e-03,-7.123560905456542969e-01,1.257787942886352539e-01,7.992212176322937012e-01,1.674268798828125000e+02,-2.240320587158203125e+01,2.540982360839843750e+02
3.457644023001194000e-03,-2.519362047314643860e-02,6.962782144546508789e-02,8.303721547126770020e-01,-1.586065063476562500e+02,-1.216474731445312500e+03,4.349338378906250000e+02
3.159518819302320480e-03,-1.538475695997476578e-02,6.311067938804626465e-02,7.868893146514892578e-01,1.187316406250000000e+03,1.934543701171875000e+03,-4.630085449218750000e+02
3.216864541172981262e-03,-1.655305922031402588e-02,6.426453590393066406e-02,8.607354164123535156e-01,1.204567626953125000e+03,1.850316040039062500e+03,-7.155783843994140625e+01
3.610666375607252121e-03,-3.111706301569938660e-02,7.296209037303924561e-02,8.520379066467285156e-01,-2.713489074707031250e+02,-7.869064331054687500e+01,-1.591846618652343750e+02
4.219427704811096191e-03,-8.149754256010055542e-02,8.653231710195541382e-02,7.384676933288574219e-01,-5.003116989135742188e+01,-1.076799163818359375e+02,-2.860012512207031250e+02
3.309911349788308144e-03,-1.981697417795658112e-02,6.650839745998382568e-02,7.334915995597839355e-01,-3.804371337890625000e+02,2.041114501953125000e+02,1.660276031494140625e+02
4.392314702272415161e-03,-9.800552576780319214e-02,9.024861454963684082e-02,7.847513556480407715e-01,-2.609268066406250000e+03,-1.286048461914062500e+03,-1.415571289062500000e+02
3.715602913871407509e-03,-3.537517413496971130e-02,7.499267905950546265e-02,1.050007343292236328e+00,3.264818603515625000e+03,-7.314929199218750000e+03,3.770926666259765625e+01
3.115479601547122002e-03,-1.319582201540470123e-02,6.139255315065383911e-02,1.363607406616210938e+00,2.373834686279296875e+02,-2.117595458984375000e+03,-3.608908081054687500e+02
4.060052800923585892e-03,-6.026234477758407593e-02,8.284331113100051880e-02,8.671566843986511230e-01,8.909064941406250000e+02,-3.484260864257812500e+02,5.458204650878906250e+01
3.741787048056721687e-03,-3.747137263417243958e-02,7.575075328350067139e-02,9.242492914199829102e-01,-6.226305541992187500e+02,-1.537909301757812500e+03,3.123830566406250000e+02
4.077016841620206833e-03,-6.100856140255928040e-02,8.310198038816452026e-02,9.418980479240417480e-01,-1.549757812500000000e+03,-5.962949218750000000e+02,-2.717511596679687500e+02
4.047072026878595352e-03,-6.349002569913864136e-02,8.274166285991668701e-02,7.422583699226379395e-01,5.521526855468750000e+03,1.434348022460937500e+03,-6.454056262969970703e+00
3.407135140150785446e-03,-2.339509315788745880e-02,6.858482211828231812e-02,7.814151644706726074e-01,2.846499511718750000e+03,2.917772216796875000e+03,3.210770568847656250e+02
3.876318922266364098e-03,-4.918402433395385742e-02,7.898129522800445557e-02,7.460187077522277832e-01,-3.192541015625000000e+03,4.384404296875000000e+03,-2.769771118164062500e+02
4.180458839982748032e-03,-7.626921683549880981e-02,8.567290753126144409e-02,7.393270730972290039e-01,-4.538218383789062500e+02,1.960280029296875000e+03,-2.960140380859375000e+02
3.790984163060784340e-03,-4.247232899069786072e-02,7.698606699705123901e-02,8.230139613151550293e-01,-1.927595672607421875e+02,4.898636627197265625e+01,-5.095674037933349609e+00
3.257072763517498970e-03,-1.796717755496501923e-02,6.504715979099273682e-02,9.349528551101684570e-01,-9.380161743164062500e+02,2.243495788574218750e+02,1.425673828125000000e+02
4.776136018335819244e-03,-1.639534384012222290e-01,9.864479303359985352e-02,7.763552069664001465e-01,3.552849365234375000e+03,3.848587799072265625e+01,-1.415143585205078125e+02
3.629747079685330391e-03,-3.257893025875091553e-02,7.335517555475234985e-02,8.766448497772216797e-01,6.979626464843750000e+02,1.550676879882812500e+03,1.045138854980468750e+02
3.966380376368761063e-03,-5.185630172491073608e-02,8.073505759239196777e-02,8.942649364471435547e-01,4.579598632812500000e+03,1.211099929809570312e+02,1.091100921630859375e+02
3.891424741595983505e-03,-5.052831768989562988e-02,7.931464910507202148e-02,7.456853389739990234e-01,-1.605789916992187500e+03,7.508604125976562500e+02,-2.495314979553222656e+01
3.235070267692208290e-03,-1.741685904562473297e-02,6.474480032920837402e-02,8.102551698684692383e-01,9.967053222656250000e+01,6.618259429931640625e+01,-2.836762237548828125e+01
4.472682718187570572e-03,-1.114709451794624329e-01,9.201902896165847778e-02,7.829809784889221191e-01,-4.795266723632812500e+02,-2.919071044921875000e+03,-5.923502807617187500e+02
3.613197710365056992e-03,-3.226761892437934875e-02,7.306142896413803101e-02,8.269385695457458496e-01,-2.185091796875000000e+03,3.817814636230468750e+02,-1.525285491943359375e+02
3.264911007136106491e-03,-1.825076155364513397e-02,6.547467410564422607e-02,7.595252990722656250e-01,-1.802741699218750000e+02,5.076370544433593750e+02,2.964660644531250000e+02
3.699445398524403572e-03,-3.650078549981117249e-02,7.492846250534057617e-02,8.500715494155883789e-01,-6.782309570312500000e+02,-2.610255371093750000e+03,2.149065246582031250e+02
3.722853725776076317e-03,-3.730886057019233704e-02,7.537294179201126099e-02,8.996270298957824707e-01,4.032560302734375000e+03,4.300839843750000000e+03,5.365832519531250000e+02
